0	0
1	0
2	0
3	0
4	0
5	257.245
6	948.113
7	537.403
8	444.792
9	385.036
10	374.786
11	385.147
12	427.057
13	418.79
14	375.166
15	373.509
16	365.387
17	365.782
18	360.745
19	356.688
20	329.878
21	349.922
22	325.259
23	320.503
24	323.99
25	315.959
26	310.573
27	297.926
28	292.721
29	291.418
30	280.411
31	276.16
32	271.726
33	262.187
34	255.638
35	247.355
36	242.101
37	230.903
38	225.909
39	219.407
40	216.748
41	204.862
42	204.277
43	195.174
44	184.775
45	183.814
46	177.118
47	169.332
48	169.973
49	160.427
50	154.437
51	147.58
52	144.526
53	135.739
54	131.185
55	128.585
56	121.705
57	119.211
58	110.773
59	107.9
60	103.41
61	98.8018
62	95.3666
63	89.3422
64	85.2317
65	82.9462
66	77.9641
67	74.3093
68	68.8638
69	66.4348
70	64.8863
71	60.3045
72	57.1291
73	54.48
74	51.1017
75	48.0019
76	46.9362
77	43.2294
78	41.6685
79	37.7653
80	35.7171
81	33.8999
82	31.4508
83	29.7353
84	27.177
85	25.9695
86	23.65
87	21.9277
88	21.0823
89	18.8785
90	17.7853
91	15.4626
92	15.0902
93	13.9244
94	12.6227
95	12.0709
96	10.5779
97	9.39787
98	8.70696
99	7.48488
