0	0
1	0
2	0
3	0
4	0
5	306.05
6	993.025
7	648.482
8	460.49
9	408.806
10	455.336
11	480.665
12	488.482
13	474.258
14	428.039
15	436.591
16	436.65
17	428.416
18	417.554
19	404.837
20	400.193
21	394.929
22	378.924
23	365.676
24	368.194
25	362.324
26	352.227
27	341.912
28	334.555
29	320.07
30	316.782
31	308.038
32	306.949
33	290.042
34	282.456
35	275.096
36	273.371
37	260.718
38	251.161
39	246.542
40	234.176
41	228.775
42	224.376
43	215.464
44	206.369
45	198.165
46	188.744
47	187.077
48	177.417
49	167.44
50	159.834
51	158.621
52	150.589
53	142.777
54	139.901
55	127.682
56	124.09
57	117.605
58	112.611
59	108.5
60	101.217
61	97.7582
62	90.9062
63	86.5466
64	83.0102
65	77.8173
66	74.7246
67	70.0521
68	67.0966
69	60.9354
70	59.2311
71	55.1749
72	52.0632
73	48.3917
74	45.1511
75	43.3113
76	39.4516
77	37.4866
78	34.9624
79	31.8751
80	30.6974
81	29.2094
82	25.6139
83	24.5485
84	23.1906
85	21.2792
86	19.7146
87	18.5835
88	16.9168
89	15.1508
90	13.9421
91	13.1706
92	12.1357
93	10.6895
94	10.5455
95	9.02207
96	7.85467
97	7.62296
98	6.86399
99	6.11842
