0	0
1	0
2	0
3	0
4	0
5	359.059
6	946.396
7	701.313
8	491.903
9	410.98
10	457.121
11	471.66
12	490.347
13	489.238
14	454.259
15	423.63
16	433.118
17	430.136
18	433.141
19	418.397
20	398.13
21	393.389
22	376.148
23	388.71
24	374.759
25	354.146
26	356.934
27	341.635
28	335.457
29	332.848
30	320.041
31	308.158
32	304.629
33	292.503
34	288.17
35	277.914
36	272.981
37	260.964
38	254.052
39	244.518
40	239.747
41	231.118
42	223.196
43	218.391
44	210.947
45	198.833
46	190.756
47	187.649
48	181.808
49	173.363
50	164.014
51	156.787
52	150.965
53	146.034
54	136.675
55	132.46
56	125.072
57	119.518
58	117.816
59	108.354
60	102.886
61	97.7286
62	94.3971
63	88.0734
64	83.0708
65	78.5135
66	72.6779
67	69.7663
68	66.1403
69	61.871
70	57.9765
71	53.9869
72	51.8486
73	47.8291
74	45.464
75	42.8401
76	40.098
77	37.4052
78	34.1004
79	32.3294
80	29.9579
81	27.198
82	26.1343
83	24.1049
84	21.7747
85	20.185
86	18.8989
87	17.3261
88	15.5056
89	14.631
90	13.8123
91	12.2011
92	10.7489
93	10.1208
94	8.94672
95	8.46997
96	7.74726
97	6.76452
98	6.06873
99	5.80873
