0	0
1	0
2	0
3	707.168
4	3198.47
5	1549.79
6	1229.06
7	1517.48
8	1468.97
9	1223.83
10	1148.15
11	1193.66
12	1120.2
13	993.284
14	1015.52
15	924.607
16	870.348
17	842.759
18	809.946
19	756.865
20	711.386
21	681.395
22	627.56
23	597.861
24	565.736
25	537.377
26	498.719
27	481.377
28	448.996
29	422.039
30	419.353
31	393.211
32	364.825
33	371.723
34	353.023
35	335.61
36	326.483
37	314.111
38	307.381
39	299.778
40	289.178
41	281.564
42	272.313
43	271.489
44	261.698
45	252.911
46	249.424
47	242.015
48	235.584
49	228.083
50	226.564
51	211.997
52	210.858
53	203.274
54	200.436
55	188.349
56	183.21
57	176.196
58	167.01
59	166.479
60	156.696
61	151.617
62	145.265
63	134.878
64	129.425
65	124.812
66	117.261
67	111.444
68	104.342
69	98.6638
70	95.3618
71	86.198
72	83.7886
73	77.1444
74	73.8157
75	68.5113
76	63.7341
77	60.1847
78	56.3465
79	53.0295
80	49.271
81	45.5646
82	44.1397
83	40.309
84	38.4553
85	35.1652
86	33.1577
87	30.4395
88	27.3467
89	25.5169
90	22.786
91	21.6181
92	20.611
93	18.7686
94	16.7784
95	15.5069
96	14.5617
97	12.7282
98	11.3166
99	10.4644
