6.93168e-19	0.00918605	0
7.26002e-19	1.16151	10
8.29444e-19	4.84207	20
1.08997e-18	14.094	30
2.00658e-18	46.3415	40
1.61605e-18	28.8867	50
2.09526e-18	51.2594	60
2.02767e-18	47.7749	70
3.18188e-18	93.0648	80
3.33882e-18	96.2209	90
4.30907e-18	129.231	100
4.88594e-18	152.321	110
4.56279e-18	138.597	120
5.6618e-18	180.789	130
7.27118e-18	239.188	140
7.20215e-18	239.693	150
7.41563e-18	240.537	160
9.15393e-18	314.528	170
9.13054e-18	313.287	180
8.43888e-06	4.57392e+14	190
8.43888e-06	4.57392e+14	200
8.43888e-06	4.57392e+14	210
8.43888e-06	4.57392e+14	220
8.43888e-06	4.57392e+14	230
8.43888e-06	4.57392e+14	240
8.43888e-06	4.57392e+14	250
8.43888e-06	4.57392e+14	260
8.43888e-06	4.57392e+14	270
8.43888e-06	4.57392e+14	280
8.43888e-06	4.57392e+14	290
8.43888e-06	4.57392e+14	300
8.4389e-06	4.57393e+14	310
9.18796e-06	4.97992e+14	320
30.3859	1.64693e+21	330
6.8513e+12	3.71344e+32	340
2.87387e+15	1.55765e+35	350
2.87387e+15	1.55765e+35	360
2.87387e+15	1.55765e+35	370
2.87387e+15	1.55765e+35	380
2.87387e+15	1.55765e+35	390
2.87387e+15	1.55765e+35	400
2.87387e+15	1.55765e+35	410
2.87387e+15	1.55765e+35	420
2.87387e+15	1.55765e+35	430
2.87387e+15	1.55765e+35	440
2.87387e+15	1.55765e+35	450
2.87387e+15	1.55765e+35	460
2.87387e+15	1.55765e+35	470
2.87387e+15	1.55765e+35	480
2.87387e+15	1.55765e+35	490
2.87387e+15	1.55765e+35	500
2.87387e+15	1.55765e+35	510
2.87387e+15	1.55765e+35	520
2.87387e+15	1.55765e+35	530
2.87387e+15	1.55765e+35	540
2.87387e+15	1.55765e+35	550
2.87387e+15	1.55765e+35	560
2.87387e+15	1.55765e+35	570
2.87387e+15	1.55765e+35	580
2.87387e+15	1.55765e+35	590
2.87387e+15	1.55765e+35	600
2.87387e+15	1.55765e+35	610
2.87387e+15	1.55765e+35	620
2.87387e+15	1.55765e+35	630
2.87387e+15	1.55765e+35	640
2.87387e+15	1.55765e+35	650
2.87387e+15	1.55765e+35	660
2.87387e+15	1.55765e+35	670
2.87387e+15	1.55765e+35	680
2.87387e+15	1.55765e+35	690
2.87387e+15	1.55765e+35	700
2.87387e+15	1.55765e+35	710
2.87387e+15	1.55765e+35	720
2.87387e+15	1.55765e+35	730
2.87387e+15	1.55765e+35	740
2.87387e+15	1.55765e+35	750
2.87387e+15	1.55765e+35	760
2.87387e+15	1.55765e+35	770
2.87387e+15	1.55765e+35	780
2.87387e+15	1.55765e+35	790
2.87387e+15	1.55765e+35	800
2.87387e+15	1.55765e+35	810
2.87387e+15	1.55765e+35	820
2.87387e+15	1.55765e+35	830
2.87387e+15	1.55765e+35	840
2.87387e+15	1.55765e+35	850
2.87387e+15	1.55765e+35	860
2.87387e+15	1.55765e+35	870
2.87387e+15	1.55765e+35	880
2.87387e+15	1.55765e+35	890
2.87387e+15	1.55765e+35	900
2.87387e+15	1.55765e+35	910
2.87387e+15	1.55765e+35	920
2.87387e+15	1.55765e+35	930
2.87387e+15	1.55765e+35	940
2.87387e+15	1.55765e+35	950
2.87387e+15	1.55765e+35	960
2.87387e+15	1.55765e+35	970
2.87387e+15	1.55765e+35	980
2.87387e+15	1.55765e+35	990
2.87387e+15	1.55765e+35	1000
2.87387e+15	1.55765e+35	1010
2.87387e+15	1.55765e+35	1020
2.87387e+15	1.55765e+35	1030
2.87387e+15	1.55765e+35	1040
2.87387e+15	1.55765e+35	1050
2.87387e+15	1.55765e+35	1060
2.87387e+15	1.55765e+35	1070
2.87387e+15	1.55765e+35	1080
2.87387e+15	1.55765e+35	1090
2.87387e+15	1.55765e+35	1100
2.87387e+15	1.55765e+35	1110
2.87387e+15	1.55765e+35	1120
2.87387e+15	1.55765e+35	1130
2.87387e+15	1.55765e+35	1140
2.87387e+15	1.55765e+35	1150
2.87387e+15	1.55765e+35	1160
2.87387e+15	1.55765e+35	1170
2.87387e+15	1.55765e+35	1180
2.87387e+15	1.55765e+35	1190
2.87387e+15	1.55765e+35	1200
2.87387e+15	1.55765e+35	1210
2.87387e+15	1.55765e+35	1220
2.87387e+15	1.55765e+35	1230
2.87387e+15	1.55765e+35	1240
2.87387e+15	1.55765e+35	1250
2.87387e+15	1.55765e+35	1260
2.87387e+15	1.55765e+35	1270
2.87387e+15	1.55765e+35	1280
2.87387e+15	1.55765e+35	1290
2.87387e+15	1.55765e+35	1300
2.87387e+15	1.55765e+35	1310
2.87387e+15	1.55765e+35	1320
2.87387e+15	1.55765e+35	1330
2.87387e+15	1.55765e+35	1340
2.87387e+15	1.55765e+35	1350
2.87387e+15	1.55765e+35	1360
2.87387e+15	1.55765e+35	1370
2.87387e+15	1.55765e+35	1380
2.87387e+15	1.55765e+35	1390
2.87387e+15	1.55765e+35	1400
2.87387e+15	1.55765e+35	1410
2.87387e+15	1.55765e+35	1420
2.87387e+15	1.55765e+35	1430
2.87387e+15	1.55765e+35	1440
2.87387e+15	1.55765e+35	1450
2.87387e+15	1.55765e+35	1460
2.87387e+15	1.55765e+35	1470
2.87387e+15	1.55765e+35	1480
2.87387e+15	1.55765e+35	1490
2.87387e+15	1.55765e+35	1500
2.87387e+15	1.55765e+35	1510
2.87387e+15	1.55765e+35	1520
2.87387e+15	1.55765e+35	1530
2.87387e+15	1.55765e+35	1540
2.87387e+15	1.55765e+35	1550
2.87387e+15	1.55765e+35	1560
2.87387e+15	1.55765e+35	1570
2.87387e+15	1.55765e+35	1580
2.87387e+15	1.55765e+35	1590
2.87387e+15	1.55765e+35	1600
2.87387e+15	1.55765e+35	1610
2.87387e+15	1.55765e+35	1620
2.87387e+15	1.55765e+35	1630
2.87387e+15	1.55765e+35	1640
2.87387e+15	1.55765e+35	1650
2.87387e+15	1.55765e+35	1660
2.87387e+15	1.55765e+35	1670
2.87387e+15	1.55765e+35	1680
2.87387e+15	1.55765e+35	1690
2.87387e+15	1.55765e+35	1700
2.87387e+15	1.55765e+35	1710
2.87387e+15	1.55765e+35	1720
2.87387e+15	1.55765e+35	1730
2.87387e+15	1.55765e+35	1740
2.87387e+15	1.55765e+35	1750
2.87387e+15	1.55765e+35	1760
2.87387e+15	1.55765e+35	1770
2.87387e+15	1.55765e+35	1780
2.87387e+15	1.55765e+35	1790
2.87387e+15	1.55765e+35	1800
2.87387e+15	1.55765e+35	1810
2.87387e+15	1.55765e+35	1820
2.87387e+15	1.55765e+35	1830
2.87387e+15	1.55765e+35	1840
2.87387e+15	1.55765e+35	1850
2.87387e+15	1.55765e+35	1860
2.87387e+15	1.55765e+35	1870
2.87387e+15	1.55765e+35	1880
2.87387e+15	1.55765e+35	1890
2.87387e+15	1.55765e+35	1900
2.87387e+15	1.55765e+35	1910
2.87387e+15	1.55765e+35	1920
2.87387e+15	1.55765e+35	1930
2.87387e+15	1.55765e+35	1940
2.87387e+15	1.55765e+35	1950
2.87387e+15	1.55765e+35	1960
2.87387e+15	1.55765e+35	1970
2.87387e+15	1.55765e+35	1980
2.87387e+15	1.55765e+35	1990
2.87387e+15	1.55765e+35	2000
2.87387e+15	1.55765e+35	2010
2.87387e+15	1.55765e+35	2020
2.87387e+15	1.55765e+35	2030
2.87387e+15	1.55765e+35	2040
2.87387e+15	1.55765e+35	2050
2.87387e+15	1.55765e+35	2060
2.87387e+15	1.55765e+35	2070
2.87387e+15	1.55765e+35	2080
2.87387e+15	1.55765e+35	2090
2.87387e+15	1.55765e+35	2100
2.87387e+15	1.55765e+35	2110
2.87387e+15	1.55765e+35	2120
2.87387e+15	1.55765e+35	2130
2.87387e+15	1.55765e+35	2140
2.87387e+15	1.55765e+35	2150
2.87387e+15	1.55765e+35	2160
2.87387e+15	1.55765e+35	2170
2.87387e+15	1.55765e+35	2180
2.87387e+15	1.55765e+35	2190
2.87387e+15	1.55765e+35	2200
2.87387e+15	1.55765e+35	2210
2.87387e+15	1.55765e+35	2220
2.87387e+15	1.55765e+35	2230
2.87387e+15	1.55765e+35	2240
2.87387e+15	1.55765e+35	2250
2.87387e+15	1.55765e+35	2260
2.87387e+15	1.55765e+35	2270
2.87387e+15	1.55765e+35	2280
2.87387e+15	1.55765e+35	2290
2.87387e+15	1.55765e+35	2300
2.87387e+15	1.55765e+35	2310
2.87387e+15	1.55765e+35	2320
2.87387e+15	1.55765e+35	2330
2.87387e+15	1.55765e+35	2340
2.87387e+15	1.55765e+35	2350
2.87387e+15	1.55765e+35	2360
2.87387e+15	1.55765e+35	2370
2.87387e+15	1.55765e+35	2380
2.87387e+15	1.55765e+35	2390
2.87387e+15	1.55765e+35	2400
2.87387e+15	1.55765e+35	2410
2.87387e+15	1.55765e+35	2420
2.87387e+15	1.55765e+35	2430
2.87387e+15	1.55765e+35	2440
2.87387e+15	1.55765e+35	2450
2.87387e+15	1.55765e+35	2460
2.87387e+15	1.55765e+35	2470
2.87387e+15	1.55765e+35	2480
2.87387e+15	1.55765e+35	2490
2.87387e+15	1.55765e+35	2500
2.87387e+15	1.55765e+35	2510
2.87387e+15	1.55765e+35	2520
2.87387e+15	1.55765e+35	2530
2.87387e+15	1.55765e+35	2540
2.87387e+15	1.55765e+35	2550
2.87387e+15	1.55765e+35	2560
2.87387e+15	1.55765e+35	2570
2.87387e+15	1.55765e+35	2580
2.87387e+15	1.55765e+35	2590
2.87387e+15	1.55765e+35	2600
2.87387e+15	1.55765e+35	2610
2.87387e+15	1.55765e+35	2620
2.87387e+15	1.55765e+35	2630
2.87387e+15	1.55765e+35	2640
2.87387e+15	1.55765e+35	2650
2.87387e+15	1.55765e+35	2660
2.87387e+15	1.55765e+35	2670
2.87387e+15	1.55765e+35	2680
2.87387e+15	1.55765e+35	2690
2.87387e+15	1.55765e+35	2700
2.87387e+15	1.55765e+35	2710
2.87387e+15	1.55765e+35	2720
2.87387e+15	1.55765e+35	2730
2.87387e+15	1.55765e+35	2740
2.87387e+15	1.55765e+35	2750
2.87387e+15	1.55765e+35	2760
2.87387e+15	1.55765e+35	2770
2.87387e+15	1.55765e+35	2780
2.87387e+15	1.55765e+35	2790
2.87387e+15	1.55765e+35	2800
2.87387e+15	1.55765e+35	2810
2.87387e+15	1.55765e+35	2820
2.87387e+15	1.55765e+35	2830
2.87387e+15	1.55765e+35	2840
2.87387e+15	1.55765e+35	2850
2.87387e+15	1.55765e+35	2860
2.87387e+15	1.55765e+35	2870
2.87387e+15	1.55765e+35	2880
2.87387e+15	1.55765e+35	2890
2.87387e+15	1.55765e+35	2900
2.87387e+15	1.55765e+35	2910
2.87387e+15	1.55765e+35	2920
2.87387e+15	1.55765e+35	2930
2.87387e+15	1.55765e+35	2940
2.87387e+15	1.55765e+35	2950
2.87387e+15	1.55765e+35	2960
2.87387e+15	1.55765e+35	2970
2.87387e+15	1.55765e+35	2980
2.87387e+15	1.55765e+35	2990
2.87387e+15	1.55765e+35	3000
2.87387e+15	1.55765e+35	3010
2.87387e+15	1.55765e+35	3020
2.87387e+15	1.55765e+35	3030
2.87387e+15	1.55765e+35	3040
2.87387e+15	1.55765e+35	3050
2.87387e+15	1.55765e+35	3060
2.87387e+15	1.55765e+35	3070
2.87387e+15	1.55765e+35	3080
2.87387e+15	1.55765e+35	3090
2.87387e+15	1.55765e+35	3100
2.87387e+15	1.55765e+35	3110
2.87387e+15	1.55765e+35	3120
2.87387e+15	1.55765e+35	3130
2.87387e+15	1.55765e+35	3140
2.87387e+15	1.55765e+35	3150
2.87387e+15	1.55765e+35	3160
2.87387e+15	1.55765e+35	3170
2.87387e+15	1.55765e+35	3180
2.87387e+15	1.55765e+35	3190
2.87387e+15	1.55765e+35	3200
2.87387e+15	1.55765e+35	3210
2.87387e+15	1.55765e+35	3220
2.87387e+15	1.55765e+35	3230
2.87387e+15	1.55765e+35	3240
2.87387e+15	1.55765e+35	3250
2.87387e+15	1.55765e+35	3260
2.87387e+15	1.55765e+35	3270
2.87387e+15	1.55765e+35	3280
2.87387e+15	1.55765e+35	3290
2.87387e+15	1.55765e+35	3300
2.87387e+15	1.55765e+35	3310
2.87387e+15	1.55765e+35	3320
2.87387e+15	1.55765e+35	3330
2.87387e+15	1.55765e+35	3340
2.87387e+15	1.55765e+35	3350
2.87387e+15	1.55765e+35	3360
2.87387e+15	1.55765e+35	3370
2.87387e+15	1.55765e+35	3380
2.87387e+15	1.55765e+35	3390
2.87387e+15	1.55765e+35	3400
2.87387e+15	1.55765e+35	3410
2.87387e+15	1.55765e+35	3420
2.87387e+15	1.55765e+35	3430
2.87387e+15	1.55765e+35	3440
2.87387e+15	1.55765e+35	3450
2.87387e+15	1.55765e+35	3460
2.87387e+15	1.55765e+35	3470
2.87387e+15	1.55765e+35	3480
2.87387e+15	1.55765e+35	3490
2.87387e+15	1.55765e+35	3500
2.87387e+15	1.55765e+35	3510
2.87387e+15	1.55765e+35	3520
2.87387e+15	1.55765e+35	3530
2.87387e+15	1.55765e+35	3540
2.87387e+15	1.55765e+35	3550
2.87387e+15	1.55765e+35	3560
2.87387e+15	1.55765e+35	3570
2.87387e+15	1.55765e+35	3580
2.87387e+15	1.55765e+35	3590
2.87387e+15	1.55765e+35	3600
2.87387e+15	1.55765e+35	3610
2.87387e+15	1.55765e+35	3620
2.87387e+15	1.55765e+35	3630
2.87387e+15	1.55765e+35	3640
2.87387e+15	1.55765e+35	3650
2.87387e+15	1.55765e+35	3660
2.87387e+15	1.55765e+35	3670
2.87387e+15	1.55765e+35	3680
2.87387e+15	1.55765e+35	3690
2.87387e+15	1.55765e+35	3700
2.87387e+15	1.55765e+35	3710
2.87387e+15	1.55765e+35	3720
2.87387e+15	1.55765e+35	3730
2.87387e+15	1.55765e+35	3740
2.87387e+15	1.55765e+35	3750
2.87387e+15	1.55765e+35	3760
2.87387e+15	1.55765e+35	3770
2.87387e+15	1.55765e+35	3780
2.87387e+15	1.55765e+35	3790
2.87387e+15	1.55765e+35	3800
2.87387e+15	1.55765e+35	3810
2.87387e+15	1.55765e+35	3820
2.87387e+15	1.55765e+35	3830
2.87387e+15	1.55765e+35	3840
2.87387e+15	1.55765e+35	3850
2.87387e+15	1.55765e+35	3860
2.87387e+15	1.55765e+35	3870
2.87387e+15	1.55765e+35	3880
2.87387e+15	1.55765e+35	3890
2.87387e+15	1.55765e+35	3900
