0	0
1	0
2	0
3	0
4	1803.41
5	1551.86
6	1080.66
7	957.873
8	1002.55
9	1071.12
10	947.329
11	904.471
12	937.978
13	878.526
14	825.236
15	781.932
16	766.587
17	759.443
18	699.15
19	668.911
20	670.778
21	618.083
22	605.667
23	592.376
24	556.005
25	541.132
26	521.428
27	490.014
28	480.035
29	453.508
30	433.062
31	430.376
32	401.782
33	393.143
34	374.747
35	356.607
36	341.77
37	334.294
38	315.242
39	306.582
40	287.419
41	281.384
42	266.993
43	260.116
44	244.475
45	246.134
46	233.427
47	224.084
48	220.039
49	205.338
50	202.205
51	191.015
52	187
53	178.82
54	173.955
55	160.899
56	158.129
57	148.667
58	142.411
59	137.858
60	130.001
61	124.903
62	120.322
63	113.66
64	106.858
65	102.455
66	98.8996
67	92.6112
68	86.9745
69	83.216
70	78.6573
71	73.001
72	69.7039
73	63.6264
74	61.3696
75	56.9927
76	53.7072
77	49.1584
78	46.2564
79	43.4954
80	39.2343
81	37.3682
82	34.9458
83	31.2488
84	28.9432
85	27.2944
86	25.2602
87	23.4922
88	20.8982
89	19.1577
90	17.9725
91	16.7009
92	15.4651
93	13.8281
94	13.1829
95	11.4836
96	10.5878
97	10.3249
98	8.96311
99	8.33899
