0	0
1	0
2	0
3	0
4	0
5	0
6	148.489
7	718.158
8	497.687
9	348.396
10	292.771
11	266.436
12	284.175
13	323.089
14	355.839
15	322.855
16	307.319
17	288.003
18	288.105
19	287.744
20	286.701
21	289.556
22	267.342
23	265.331
24	266.148
25	250.583
26	259.625
27	246.623
28	245.233
29	238.419
30	230.92
31	228.923
32	222.73
33	215.382
34	208.18
35	206.27
36	202.311
37	194.33
38	190.459
39	183.25
40	179.884
41	176.754
42	170.187
43	164.967
44	156.515
45	154.942
46	150.848
47	145.766
48	140.083
49	135.542
50	132.238
51	126.258
52	122.089
53	119.355
54	115.161
55	110.897
56	104.892
57	100.818
58	97.7547
59	94.2322
60	90.1448
61	88.2717
62	82.1685
63	79.523
64	75.295
65	71.8661
66	69.2495
67	66.268
68	62.9791
69	58.5363
70	56.4574
71	52.6535
72	50.175
73	47.1579
74	45.2651
75	41.8958
76	39.0466
77	37.5148
78	35.3196
79	33.1832
80	30.9693
81	28.2275
82	26.7151
83	24.7569
84	22.9959
85	21.5981
86	19.1604
87	18.274
88	16.4822
89	14.884
90	13.6506
91	12.4158
92	11.3363
93	9.99632
94	9.23028
95	8.35712
96	7.44658
97	6.68807
98	5.71216
99	5.18041
