6.92839e-19	0.000292129	0
6.93839e-19	0.0353956	10
6.96471e-19	0.129474	20
7.00773e-19	0.283829	30
7.06806e-19	0.50064	40
7.14658e-19	0.783073	50
7.24448e-19	1.13543	60
7.36334e-19	1.56336	70
7.50518e-19	2.07418	80
7.67262e-19	2.67729	90
7.86901e-19	3.38475	100
8.09866e-19	4.21204	110
8.36714e-19	5.17922	120
8.68173e-19	6.31249	130
9.05206e-19	7.64646	140
9.49102e-19	9.22747	150
1.00161e-18	11.1184	160
1.06515e-18	13.4063	170
1.14314e-18	16.2134	180
1.24044e-18	19.715	190
1.3642e-18	24.1677	200
1.52503e-18	29.9518	210
1.73874e-18	37.635	220
2.02806e-18	48.0346	230
2.42018e-18	62.1342	240
2.91607e-18	80.0118	250
3.32078e-18	94.8662	260
2.76147e-18	75.6289	270
1.27797e-18	21.435	280
2.33941e-18	58.428	290
3.40636e-18	97.9067	300
3.19981e-18	90.84	310
2.74187e-18	74.279	320
2.37625e-18	60.9915	330
2.129e-18	51.9921	340
1.97478e-18	46.3703	350
1.89027e-18	43.2789	360
1.86061e-18	42.1756	370
1.87837e-18	42.7886	380
1.94244e-18	45.0736	390
2.05775e-18	49.2052	400
2.23585e-18	55.5963	410
2.49462e-18	64.8905	420
2.84899e-18	77.6381	430
3.25338e-18	92.2737	440
3.36881e-18	96.8476	450
2.53961e-18	67.3529	460
2.25937e-18	56.2648	470
2.88518e-18	78.8027	480
3.43816e-18	98.9689	490
3.51771e-18	102.099	500
3.34794e-18	96.004	510
3.21292e-18	91.0577	520
3.21176e-18	90.9241	530
3.36368e-18	96.3184	540
3.664e-18	107.088	550
4.06383e-18	121.497	560
4.47783e-18	136.531	570
4.23947e-18	128.708	580
3.04473e-18	85.3605	590
3.70131e-18	107.701	600
4.87506e-18	150.771	610
4.91502e-18	152.624	620
4.82566e-18	149.219	630
4.78241e-18	147.926	640
4.26051e-18	129.088	650
4.23506e-18	127.791	660
4.41077e-18	134.201	670
4.66274e-18	143.13	680
4.91432e-18	152.505	690
4.81499e-18	148.819	700
4.82202e-18	149.132	710
5.27278e-18	164.934	720
5.71009e-18	181.226	730
5.42477e-18	171.088	740
5.30494e-18	166.576	750
5.35569e-18	168.003	760
6.49158e-18	208.828	770
7.0656e-18	230.056	780
7.08537e-18	230.908	790
7.10396e-18	231.436	800
7.41811e-18	242.673	810
7.70308e-18	253.174	820
7.29158e-18	238.601	830
7.46245e-18	244.521	840
7.00518e-18	228.222	850
6.84511e-18	221.717	860
6.99106e-18	226.291	870
7.57989e-18	249.736	880
7.51358e-18	245.581	890
7.7768e-18	256.208	900
7.85529e-18	257.655	910
8.53949e-18	283.866	920
8.18247e-18	270.223	930
8.50765e-18	282.221	940
8.48536e-18	281.504	950
8.08659e-18	267.406	960
7.87756e-18	259.16	970
8.46732e-18	280.441	980
8.43643e-18	280.359	990
7.93478e-18	260.738	1000
9.07366e-18	302.668	1010
9.12459e-18	304.192	1020
8.30465e-18	277.193	1030
8.06576e-18	265.423	1040
8.99138e-18	299.26	1050
9.96278e-18	334.746	1060
9.20382e-18	307.892	1070
9.22094e-18	307.705	1080
9.68023e-18	323.853	1090
1.00137e-17	337.593	1100
8.35636e-18	275.722	1110
1.04065e-17	350.659	1120
9.7868e-18	327.451	1130
